hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
0037526,이기다,20150425,거,0024050,엑톤파크,0028964,센서리어스키스,6256185,KISSIN KRIS,API42_1
0039124,호크행진곡,20160505,거,0023957,호크윙,0018829,플라이우먼,0027420,오피서,API42_1
3018010,초시대,20170309,거,3100327,진흥세상,3100818,빛난,-,-,API42_1
0040325,영광의타임,20170129,암,6771817,DISCREET CAT,0038354,미스보스케스,6770018,BELLAMY ROAD,API42_1
0040773,원더풀오렌지,20170325,암,0031302,채플로열,0023247,스페셜볼포니,0018775,볼포니,API42_1
1018021,웅진의힘,20160807,암,-,-,-,-,-,-,API42_1
0040272,컴플리트캡틴,20170225,수,0021999,포리스트캠프,0022298,새로운리더,0015094,버스터즈데이드림,API42_1
0043527,빅트리플,20170324,거,6969081,BODEMEISTER,6105857,MAJESTIC JEWEL,6772376,CINDAGO,API42_1
3018187,비룡기상,20170514,암,3012382,쾌속장타,3011323,천지세대,3101043,제주오름,API42_1
0043638,로키스카이,20170426,거,6338945,SKY MESA,6107731,POLITICAL ACT,6772161,POLITICAL FORCE,API42_1
0041042,킹칸모르,20170420,수,0032990,한센,0021513,빅터헌터,0012683,소셜차터,API42_1
0041081,슈퍼파크,20170318,암,0024050,엑톤파크,0033095,래피즈로즈,6310291,RAFFIE'S MAJESTY,API42_1
0040303,에이투제트,20170317,수,0025790,피스룰즈,0024174,최초로,0008710,컨셉트윈,API42_1
0042386,옥스퍼드킹,20180301,수,6106652,SUMMER FRONT,0040144,옥스포드베이브즈,6771774,CURLIN,API42_1
0043398,블랙참,20180320,수,0034428,테스타마타,0031093,인디언블루,6771654,HENNY HUGHES,API42_1
1018342,리듬파워,20170421,암,-,-,-,-,-,-,API42_1
0043097,회두령,20180413,수,0038387,콩코드포인트,0022160,헬로다이너,6250563,DYNAFORMER,API42_1
0043137,록파이터,20180402,수,0031305,록하드텐,0024155,올블레싱즈,0012684,더그룸이즈레드,API42_1
0044749,장산미사일,20180412,거,6980256,WILL TAKE CHARGE,6842363,JULIE FROM DIXIE,6310059,DIXIE UNION,API42_1
0042306,스타아이,20180318,거,6970676,VIOLENCE,0040128,말리부퀸,6310199,MALIBU MOON,API42_1
0041990,머니백,20180429,수,0027443,컬러즈플라잉,0022594,머니트리,6344814,MEDALLIST,API42_1
3018718,햇살언덕,20180309,암,3009296,푸른대왕,3015639,당대인류,3100061,진흥축산,API42_1
3018627,레옹,20180325,암,3015223,제일용사,3013041,강한천둥,3013041,강한천둥,API42_1
0040796,트라이엄프킹,20170411,수,0027443,컬러즈플라잉,0026785,킹덤레이스,0018775,볼포니,API42_1
0042541,천하넘버원,20180309,거,0036358,애니기븐새터데이,0030902,셀록스,6310361,STORMY ATLANTIC,API42_1
0042960,일격필살,20180421,수,0038391,카우보이칼,0038352,블리스터링스트라,6771774,CURLIN,API42_1
0043167,월드플라워,20180408,암,0034835,티즈원더풀,0023260,메인플라워,0008710,컨셉트윈,API42_1
0045655,최고레이스,20180405,수,0046317,레이스데이,6109708,A. P. ANDREA,6771693,NOTIONAL,API42_1
1018481,신의은총,20180221,암,-,-,-,-,-,-,API42_1
0042551,애니카걸,20180313,암,0039750,퍼지,0017142,애니카퀸,0009337,포트스톡턴,API42_1
0042595,소베라니아,20180407,암,0032990,한센,0021560,쾌검,0016504,워존,API42_1
0044926,빅야크,20180423,거,6970674,PAYNTER,6124798,PADEN AFFAIR,6345926,ROCKPORT HARBOR,API42_1
0042134,원더풀우먼,20180425,암,0036732,머스킷맨,0020882,원더풀투나잇,0005331,피어슬리,API42_1
0042786,필그림,20180325,수,0039742,테이크차지인디,0031642,에코블루,0029487,샤프휴머,API42_1
0044065,카우보이킹,20190226,거,0038391,카우보이칼,0025782,킵유어윗어바웃유,6253098,TORRENTIAL,API42_1
0045030,라이트스토리,20190508,거,0038391,카우보이칼,0029076,라이징에이스,6528635,ALEX'S PAL,API42_1
3018969,오라돌풍,20190203,암,3009526,백두장사,3100937,복실이,-,-,API42_1
0043898,닥터콩돌이,20190327,거,0031261,사이먼퓨어,0032196,러블리케일린,0012808,크릭캣,API42_1
0044462,캡틴양키,20190426,수,0037972,올드패션드,0033099,캔트레지스트,6312518,ACTION THIS DAY,API42_1
0043833,타이탄케이,20190212,암,0032990,한센,0029203,질풍여걸,6772170,EXCLUSIVE QUALITY,API42_1
3102344,상명의힘,20190601,암,3007357,최고훈장,3014979,진리의힘,3100061,진흥축산,API42_1
0044369,그린치타,20190420,암,0028545,인디밴드,0023399,로즈라인,0018837,뉴스프린트,API42_1
0043723,원더풀파일,20190321,암,0034428,테스타마타,0031834,연승불패,0018733,비와신세이키,API42_1
0043665,서던킹,20190106,거,0039737,어플릿익스프레스,0036687,서던탭,6256294,PLEASANT TAP,API42_1
3019072,파워포인트,20190530,거,3014974,터보킹,3016427,한라전설,3008912,참살이,API42_1
0043786,스프링워터,20190215,수,0033119,선더모카신,0036720,재즈,6310228,MORE THAN READY,API42_1
0045094,클레어파워,20190224,거,0034428,테스타마타,0021184,셀라,0015444,선데이웰,API42_1
0045442,쾌향,20200305,수,0032990,한센,0031239,베이그노션,6252928,GRAND LODGE,API42_1
0046536,월드킹맨,20200409,수,0020256,메니피,0029298,동방신화,6256901,JOHANNESBURG,API42_1
0045763,금아얼루어,20200411,암,0038391,카우보이칼,0021264,이상화,0006892,디디미,API42_1
0044471,그래핀킹,20190420,거,0038391,카우보이칼,0040145,탭메이트,6256294,PLEASANT TAP,API42_1
0045564,파워풀화성,20200314,거,0034735,페더럴리스트,0036324,서머오페라,6312528,MINESHAFT,API42_1
0045433,드래곤스타,20200303,수,0041566,투아너앤드서브,0029461,퍼리지안,6252928,GRAND LODGE,API42_1
0045788,라온아메리칸,20200421,수,0036732,머스킷맨,0022836,라온챔버,6231944,QUIET AMERICAN,API42_1
0046170,성실스타,20200420,수,0034735,페더럴리스트,0034459,장산대로,6770748,ROMAN RULER,API42_1
0044865,스파이스엑톤,20190509,거,0024050,엑톤파크,0038432,스파이스우드,6310059,DIXIE UNION,API42_1
0046541,아르고무적,20200321,수,0025790,피스룰즈,0030926,북새명가,6259767,LEMON DROP KID,API42_1
3101563,성공가두,20200517,수,3007112,산방굴사,3013326,홍자단,3005652,제주명성,API42_1
0045879,마이티쎈,20200404,수,0032990,한센,0032129,샤프게일,0012808,크릭캣,API42_1
0046156,비트러너,20200425,암,6102795,JIMMY CREED,0045047,키즈튜이션,6310199,MALIBU MOON,API42_1
0046394,해피블루,20200208,수,0041566,투아너앤드서브,0034080,화이트블루,6772775,STREET BOSS,API42_1
0051920,카르페바벨,20200303,암,6109225,CARPE DIEM,6801079,WILLATHEWEST,6224299,GONE WEST,API42_1
0045966,금아휴즈히트,20200424,암,0054840,클래식엠파이어,0044959,컬린즈골드,6771774,CURLIN,API42_1
0045383,석세스모카,20200228,거,0033119,선더모카신,0031120,어모멘트투라스트,6772779,MIDNIGHT LUTE,API42_1
0046345,클럽디,20200427,수,0028224,케이탑,0030960,마리카,6770088,RESET,API42_1
0046094,문막우상,20200331,거,0025790,피스룰즈,0025736,레이트데이트,6310140,HIGH YIELD,API42_1
3102087,명의로운,20200410,암,3009296,푸른대왕,3016169,명마의꿈,3100982,메밀마을,API42_1
0046397,로드투선더,20200314,암,0033119,선더모카신,0022122,베스트코리안,6266191,COMMANDS,API42_1
0045812,영광의함성,20200415,수,0020256,메니피,0014669,만왕,0007464,로드오브워,API42_1
0046281,킹고태양,20200520,거,0041566,투아너앤드서브,0038279,시크릿킨,6310324,SEA OF SECRETS,API42_1
0046692,닥터킹덤,20210212,거,0032990,한센,0026785,킹덤레이스,0018775,볼포니,API42_1
0046625,글로리크라운,20210218,수,0044993,언캡처드,0034063,산타글로리아,0020256,메니피,API42_1
0050241,플라잉스타,20210412,암,0027443,컬러즈플라잉,0019808,가야공주,0016504,워존,API42_1
0046817,골든드래곤,20210314,거,0038391,카우보이칼,0040145,탭메이트,6256294,PLEASANT TAP,API42_1
1412240,선더여걸,20210313,암,0033119,선더모카신,0026218,선주공주,0018733,비와신세이키,API42_1
3102290,대륙태자,20200504,거,3009296,푸른대왕,3014077,선봉여신,3012419,종결자,API42_1
0047068,스트라이크존,20210227,거,0033119,선더모카신,0035462,해피공주,0027420,오피서,API42_1
0054025,터보삭스,20210301,암,6115210,MO TOWN,6970780,SHE'S OUR ANGEL,6252720,FUSAICHI PEGASUS,API42_1
3103866,명성제일,20210405,암,3011133,장백산,3016387,장타명성,3009526,백두장사,API42_1
1412176,블랙팰컨,20210510,거,0039750,퍼지,0038425,노르칼,6306756,EMPIRE MAKER,API42_1
1412248,천구챗,20210523,수,0032990,한센,0037140,혜윰,0034428,테스타마타,API42_1
0054046,스카이함성,20210221,거,6338945,SKY MESA,6488347,MINISTER'S BABY,6205084,DEPUTY MINISTER,API42_1
3103585,금빛퀸,20210508,암,3016994,태흥성,3017818,흥부세상,3007718,특별도시,API42_1
0047172,팻보이,20210516,거,0038387,콩코드포인트,0021704,세이브더모먼트,6310357,STORM CREEK,API42_1
1411502,브리도위저드,20210407,거,0037972,올드패션드,0036619,잇메익스헐민,6256074,HENNESSY,API42_1
0046835,아이엠레전드,20210321,암,0041559,빅스,0027718,폭스레이,0020256,메니피,API42_1
3101507,호락,20200413,암,3015223,제일용사,3016635,사라특급,3009296,푸른대왕,API42_1
0053587,서부특송,20210301,암,0026618,경부대로,0021826,미러클라이트,6256435,COLONY LIGHT,API42_1
0050318,바주카보이,20210425,거,0044931,센트럴커맨드,0045017,프레이시우즈,6340178,CANDY RIDE,API42_1
3102517,붉은등불,20200512,암,3015451,튼튼세상,3016493,탐나도다,3012382,쾌속장타,API42_1
0047352,프라임조이,20210510,암,0032990,한센,0030925,고속성장,6772775,STREET BOSS,API42_1
3103712,황금기,20210423,거,3016994,태흥성,3018302,블루션샤인,3100032,성읍오름,API42_1
0051534,크루엘라,20220325,암,0038387,콩코드포인트,0028759,천행질주,0018775,볼포니,API42_1
0050935,굿프렌드,20220404,암,0041813,미스터크로우,0022298,새로운리더,0015094,버스터즈데이드림,API42_1
0025441,그린커맨더,20070417,거,6305909,DEPUTY COMMANDER,6377335,MARY MOLLOY,6219942,STOP THE MUSIC,API42_1
0019637,제일번쩍,20050428,수,0007464,로드오브워,0006633,세베토,6206068,ERB PRINZ,API42_1
0020724,횃불처럼,20060320,수,0011715,글라이드,0015126,디어존레터,6241030,RHYTHM,API42_1
0019942,장군바다,20050416,거,0015094,버스터즈데이드림,0008795,루피아나,6216231,PRINCE RUPERT,API42_1
0022253,대산여걸,20070409,암,0006892,디디미,0018457,디플렉츠,6251199,BRIEF TRUCE,API42_1
0023149,그랜드선더,20070203,거,6240160,THUNDER GULCH,0020331,에린스아이즈,6255064,BOUNDARY,API42_1
0020803,수성에쿠스,20060320,거,0018206,엑스플로잇,0010698,서티파이브빌로우,6241544,PHONE TRICK,API42_1
0024017,팍스프라이드,20061005,수,6770586,THORN PARK,6772756,MEGAN'S DREAM,6253898,MARQUETRY,API42_1
0020893,위너프린스,20060303,수,0011903,포티튜드,0007871,해피파워,6216168,PRICELESS PRINCE,API42_1
0022356,개척,20070421,수,0012808,크릭캣,0013866,펄얼람,6204889,DARN THAT ALARM,API42_1
0023078,해피초이스,20070227,거,6253635,SLEW CITY SLEW,0020368,리바이브,6240160,THUNDER GULCH,API42_1
0019087,삼무애,20050426,거,0011715,글라이드,0008604,두두룩,6223008,ZEPHYR ACE,API42_1
0022452,랩터,20070222,수,0011880,슬루오그린,0016690,미스윈저,6218090,SANCTION,API42_1
0022665,꽃남,20070429,수,0009337,포트스톡턴,0009851,스킵더트라이얼,6225517,SKIP TRIAL,API42_1
0020688,여왕만세,20060303,암,0006893,무자지프,0007694,스프링타임래시,6201497,BATTERED EAGLE,API42_1
0022789,기쁨의근원,20070403,거,0007463,사이코배블,0008853,스핀더렐라,6205634,DULUTH,API42_1
0022222,더블마하,20070212,암,6309963,APTITUDE,0020387,마하Ⅱ,6240106,GO FOR GIN,API42_1
0022450,꽃누리,20070406,암,0011880,슬루오그린,0012112,꿈마을,0004761,큐리아레기스,API42_1
0023074,햇빛번쩍,20070409,수,0018207,커멘더블,0018184,후시스,6241707,TREMPOLINO,API42_1
0020553,머니특급,20060329,거,0009337,포트스톡턴,0008799,헤드워크,6218908,SILVEYVILLE,API42_1
3011505,주말비상,20070606,수,3101043,제주오름,3100634,-,3102389,빛의사랑,API42_1
1011481,명가시대,20070508,암,-,-,-,-,-,-,API42_1
1011110,옥좌,20070404,암,-,-,-,-,-,-,API42_1
1010322,자생력,20060502,수,-,-,-,-,-,-,API42_1
3010198,한라산,20060410,암,3005576,꿈바위,3100811,녹산장,-,-,API42_1
1011084,서동왕자,20070304,수,-,-,-,-,-,-,API42_1
1011591,남도세력,20070508,수,-,-,-,-,-,-,API42_1
3011196,직격탄,20070406,암,3101043,제주오름,3101052,제주심볼,3102389,빛의사랑,API42_1
0023816,장철비호,20061014,거,6309784,ADMIRALTY,6477320,RAY OF HOPE,6218468,SEMIPALATINSK,API42_1
0023210,러브엔젤,20070315,암,0018229,리설인스트러먼트,0008525,엔젤,0004759,랜드러쉬,API42_1
0014396,픽미업,20020430,거,0009336,타임스타,0008727,스킵타말루,6214567,NORTHERN STATE,API42_1
0022285,새로운태양,20070327,거,0018775,볼포니,0018697,글로리어스선더,6240160,THUNDER GULCH,API42_1
0025500,혜성,20070317,거,6306409,EXCHANGE RATE,6383851,LIFT MY SPIRIT,6247784,OGYGIAN,API42_1
0023784,위대한주인공,20061015,수,6241030,RHYTHM,6653881,ALOISA,6240880,SUCCESS EXPRESS,API42_1
0023805,극락선녀,20061019,암,6256901,JOHANNESBURG,6772673,WOODLAND,6251265,CHARNWOOD FOREST,API42_1
0022829,금빛질주,20070416,암,0008710,컨셉트윈,0012772,비보리,6240843,JUSTICE PREVAILS,API42_1
0025652,과천왕자,20071012,거,6314546,ISHIGURU,6964281,LITTLE BO PETE,6253441,SENOR PETE,API42_1
0022802,사계절왕자,20070415,수,0018206,엑스플로잇,0018391,소트,6261606,ZAFONIC,API42_1
3011729,행복기쁨,20080124,암,3101043,제주오름,3100882,로열블러드,-,-,API42_1
0025681,굿찬스,20071018,수,6529921,SCAREDEE CAT,6319026,PORT,6211813,LORD BALLINA,API42_1
0023349,최선돌파,20070316,암,0007671,사일런트워리어,0013860,허니케익스,6256074,HENNESSY,API42_1
0022620,마리나볼,20070508,암,0016529,볼레로,0011277,마리나,0007463,사이코배블,API42_1
0024338,화살,20080125,거,0016533,본비반트,0014319,동해신비,0007463,사이코배블,API42_1
3011822,동보제일,20080325,수,3005576,꿈바위,3100810,반전기대,-,-,API42_1
1011836,몽,20070502,암,-,-,-,-,-,-,API42_1
0022219,대산희망,20070309,거,0012808,크릭캣,0015394,더레이디베어,6240160,THUNDER GULCH,API42_1
0025661,파워클린업,20070920,거,6309983,BLACK MINNALOUSHE,6603711,ELITA,6204207,CONQUISTAROSE,API42_1
3011876,불사신궁,20080307,암,3005576,꿈바위,3005843,만사정통,-,-,API42_1
0024936,샤마슈,20080325,암,0015032,알나바,0014183,자연주의,0007464,로드오브워,API42_1
0024192,해산,20080315,거,0020256,메니피,0013181,레이디파워,0006162,해피째즈밴드,API42_1
0025082,스피노,20080419,암,0020256,메니피,0010981,샤즈,6246817,JADE HUNTER,API42_1
0024705,미소천국,20080401,암,0007463,사이코배블,0008739,쉴라나,6202300,BLUEBIRD,API42_1
0024738,프로머니,20080310,수,0016504,워존,0018231,곤투그리스,6260776,UNACCOUNTED FOR,API42_1
0024441,강한여신,20080220,암,0016504,워존,0006532,씨밥,6200530,ALY DARK,API42_1
0027241,에스포,20080310,수,6313642,SMARTY JONES,6321925,GOLDEN HONOR,6213768,MR. PROSPECTOR,API42_1
0024411,루비퀸,20080315,암,6341525,BADGE OF SILVER,0022146,루비아나,6254079,RUBIANO,API42_1
0025238,왕깨비,20080512,거,0005331,피어슬리,0007831,피크닉라인,6211631,LINES OF POWER,API42_1
0024854,머니헌터,20080329,거,6310123,GOLDEN MISSILE,0022128,프린세스라니크,6305987,CHEROKEE RUN,API42_1
0024282,블레스,20080408,거,0018769,에이피댄서,0011710,겟오프플라잉,6252052,ROMAN DIPLOMAT,API42_1
0027200,비더퍼스트투노,20080315,거,0021998,피코센트럴,6660884,MARIJEN,6207107,FLYING PASTER,API42_1
0024065,자금성,20080327,암,0019963,스트로디스크리크,0015409,메이비투나잇,6277974,MEJIRO RYAN,API42_1
0027339,에이피두바이,20080414,거,6338867,ESSENCE OF DUBAI,6337167,CRISTINA,6210758,KRIS S.,API42_1
0024539,뉴마이티,20080418,수,0018206,엑스플로잇,0012207,대흥사,6253088,NOT FOR LOVE,API42_1
0025353,러닝모먼트,20080227,암,0018229,리설인스트러먼트,0021704,세이브더모먼트,6310357,STORM CREEK,API42_1
0024517,플러스원,20080312,암,0020253,사쿠라시킹,0012914,라이크어참,6203295,CARNIVALAY,API42_1
0024855,에이클래스,20080220,거,0020226,메이세이오페라,0016748,당차게,6254580,REGAL CLASSIC,API42_1
0027342,코리안볼트,20080129,암,6313654,VALUE PLUS,6384111,AMERICAN ICON,6256969,CORPORATE REPORT,API42_1
3012157,육백만불,20080228,거,3005576,꿈바위,3100818,빛난,-,-,API42_1
1012128,용장,20080521,수,-,-,-,-,-,-,API42_1
0024117,상승주도,20080324,암,0018775,볼포니,0020078,제스터로사,6217499,RORY'S JESTER,API42_1
0024120,코리아챔프,20080401,거,0012808,크릭캣,0020466,분스대드,6309744,BOONE'S MILL,API42_1
0025255,파워러너,20080423,거,0008710,컨셉트윈,0014016,바로사스칼러,6213034,MILITARY PLUME,API42_1
0025409,승운비천,20080415,암,0015094,버스터즈데이드림,0016615,가든파티이벤트,6310081,EVENT OF THE YEAR,API42_1
0027178,아름드리,20080313,거,0029487,샤프휴머,6624891,SECRET MIRAGE,6239917,SECRETO,API42_1
0024408,새벽천사,20080424,암,0020257,비카,0007903,청파,6220955,THE ROGERS FOUR,API42_1
0024777,골든드리머,20080304,암,6257807,VALID EXPECTATIONS,0022168,참인스트라이크,6307010,SMART STRIKE,API42_1
0025086,익사이팅러너,20080320,거,0012808,크릭캣,0011060,월촌,6240944,HEROICITY,API42_1
0024786,롱런오페라,20080417,암,0020226,메이세이오페라,0007856,최선봉,6209550,IMPERIAL PRINCE,API42_1
1012455,쾌속열전,20080415,암,-,-,-,-,-,-,API42_1
0022655,성산최강,20070226,거,6490083,SUNDAY BREAK,0020392,디나미까,6250563,DYNAFORMER,API42_1
0027458,전성시대,20081130,수,0030884,스트롬버그칼슨,6477309,JESSIE'S JOURNEY,6204604,CROWN JESTER,API42_1
0027506,런웨이,20081027,거,6529921,SCAREDEE CAT,6320575,VELVET COUP,6309805,DAGGERS DRAWN,API42_1
0027465,거복,20081106,수,6333062,MUGHARREB,6964759,WINTERLEY,6205380,DON'T SAY HALO,API42_1
0026213,지금이순간,20090323,수,0020379,인그란디어,0009509,솔마루,0006893,무자지프,API42_1
0024811,금빛찬란,20080427,거,0007672,리비어,0012201,한라여제,6253132,TECHNOLOGY,API42_1
0026785,킹덤레이스,20090201,암,0018775,볼포니,0018706,스트러티직리워드,6479383,BOLD REVENUE,API42_1
0024808,오메가,20080227,거,0020256,메니피,0018703,엔젤비그레이트,6254581,NOTEBOOK,API42_1
0029062,대화합,20090220,암,6771698,STORMELLO,6340965,TO THE RIGHT,6253457,SAINT BALLADO,API42_1
0026730,뉴스카이,20090408,거,0018783,야후디,0020340,스카이컷,6310348,STACK,API42_1
0029139,베롱이,20090404,수,6312518,ACTION THIS DAY,6321788,HOT MATCH,6213768,MR. PROSPECTOR,API42_1
0029066,리브러브,20090203,암,6333083,SPEIGHTSTOWN,6345228,LIB,6240166,UNBRIDLED,API42_1
0029215,위닝전사,20090208,수,6771698,STORMELLO,6412555,SONOMA MEADOW,6253446,MEADOWLAKE,API42_1
0026778,알파캡틴,20090306,거,0018776,양키빅터,0016532,돈트리스캣,6256608,MOUNTAIN CAT,API42_1
0026677,무패우승,20090219,암,0018775,볼포니,0018702,문미노,6248006,CAPOTE,API42_1
0025854,메리인그란,20090406,암,0020379,인그란디어,0016549,마하,6312782,MARIGNAN,API42_1
1012920,삼다신동,20090724,수,-,-,-,-,-,-,API42_1
1012894,황해용맹,20090510,수,-,-,-,-,-,-,API42_1
0024914,승승장구,20080413,거,0018206,엑스플로잇,0012912,다니스,6254599,GOLD ALERT,API42_1
0025891,글로벌로즈,20090223,암,0020256,메니피,0015417,시멜리시멜리,6212395,MANGAKI,API42_1
0027071,해뜰날,20090522,암,6322032,ACT OF DUTY,0023916,벰말루,6257007,WAQUOIT,API42_1
0026853,나이스뷰,20090527,거,0008710,컨셉트윈,0008457,우리마음,0005333,글로리화이,API42_1
0026203,우공이산,20090419,수,0006892,디디미,0010078,사이코원,6241230,VYNER'S ORB,API42_1
0026464,아베끄뚜아,20090218,암,0018775,볼포니,0007821,세즈디스팅틀리,6218536,SEZYOU,API42_1
0026291,클레이사격,20090409,암,6529374,WILDCAT HEIR,0023939,클레이토,6248064,UNBRIDLED'S SONG,API42_1
0026450,동해스마트,20090409,거,6309956,ALBERT THE GREAT,0024040,엘비스피트파이어,6309958,ALYTEN,API42_1
0029200,퍼펙트최강,20090406,암,6347070,WILD DESERT,6829173,KARAKORUM KISS,6306800,LORD CARSON,API42_1
1012900,푸른달,20090510,수,-,-,-,-,-,-,API42_1
0026459,불꽃대왕,20090517,수,0021998,피코센트럴,0010935,화주,6210115,JOINDRE,API42_1
0026032,머니파티,20090426,거,0015093,듀앨러티,0011018,황토밭,6206281,EXPLODING PROSPECT,API42_1
0026167,최고강자,20090320,수,0009337,포트스톡턴,0018493,타이쿤즈펀,6211318,LAST TYCOON,API42_1
0029335,프리마돈,20091004,수,6771813,AUSSIE RULES,6874716,FLORENETTE,6285611,VETTORI,API42_1
0026984,저돌,20090508,거,0020178,퍼펙트비전Ⅱ,0019967,플레즌트신데델라,6215864,PLEASANT COLONY,API42_1
0026220,대박연출,20090413,암,0015169,자마인랑퍼,0018266,독립선언,6309973,BANKER'S GOLD,API42_1
0026425,조이퀸,20090223,암,0009337,포트스톡턴,0017380,조이라이드,0009338,퓨처퀘스트,API42_1
0026423,비주얼퀸,20090323,암,0016504,워존,0015073,비주얼라이즈,6254576,BERTRANDO,API42_1
3013273,신의열매,20090619,암,3101045,빛을향해,3100970,선공후사,3102389,빛의사랑,API42_1
0029349,라이언챔프,20091118,거,6313614,LION HEART,6965947,WOOLWICH WOMAN,6239904,QUEST FOR FAME,API42_1
1013281,태평대로,20090428,수,-,-,-,-,-,-,API42_1
0029303,라온볼드,20100221,암,6772772,BIG BROWN,6345191,WOLFENDALE ISLAND,6240166,UNBRIDLED,API42_1
0028245,플레임캠프,20100310,거,0021999,포리스트캠프,0012698,플레임트레일,6219539,SPECTACULAR LOVE,API42_1
3013532,신천대길,20100527,거,3005576,꿈바위,3102398,-,-,-,API42_1
0028899,거대한힘,20100324,수,0020256,메니피,0020324,조미더머니,6255992,TAKE ME OUT,API42_1
0031044,우레같이,20100322,거,6771771,CIRCULAR QUAY,6805476,TRAIL OF CHEERS,6231949,INDIAN CHARLIE,API42_1
0030969,문학의앙코르,20100329,거,6772777,HEATSEEKER,6430349,SOUTHERN IVY,6212289,MAJESTIC LIGHT,API42_1
0031109,오마이율리아,20100222,암,6771297,BLUEGRASS CAT,6580494,DOUBLE'S LASS,6213764,MR. LEADER,API42_1
0028150,매켄지보이,20100525,수,0021748,매켄지패스,0014373,바리메,0010902,퍼시픽바운티,API42_1
0028412,지상의여왕,20100302,암,6771706,SPRING AT LAST,0025711,메인어브젝티브,6313614,LION HEART,API42_1
0026691,해브투런,20091005,암,6313614,LION HEART,0025568,볼드스트리크,6218468,SEMIPALATINSK,API42_1
0028192,레이디메달,20100430,암,0018775,볼포니,0020087,레이디엘,6254552,FLYING SPUR,API42_1
0030932,아인스,20100331,거,6338945,SKY MESA,6783622,OH DEANNE O,6250563,DYNAFORMER,API42_1
0027650,성신시티,20100225,수,0024033,러닝스태그,0018818,브람스댄스,6309988,BRAHMS,API42_1
0029298,동방신화,20100210,암,6256901,JOHANNESBURG,6340950,SANTA ROSALIA,6253457,SAINT BALLADO,API42_1
1013369,지두청사,20090525,수,-,-,-,-,-,-,API42_1
0031141,연두,20100202,수,6772813,GOT THE LAST LAUGH,6811515,BRI N SAVANNAH,6307315,CONGAREE,API42_1
0028912,비바타운,20100513,수,0023957,호크윙,0013910,촉터와치베이,6256412,SHUAILAAN,API42_1
0027771,메가볼트,20100418,거,0024050,엑톤파크,0008804,새피라알리바이,6214850,ORAIBI,API42_1
0028751,여인시대,20100417,암,0018229,리설인스트러먼트,0016571,환호세례,6256070,SPECTRUM,API42_1
0027822,신흥강풍,20100502,거,0018776,양키빅터,0015230,비퀵어바웃잇,6254208,RIZZI,API42_1
0028759,천행질주,20100503,암,0018775,볼포니,0013576,자미원,0007463,사이코배블,API42_1
0027582,네버다이호크,20100313,거,0023957,호크윙,0007554,네버다이,0005333,글로리화이,API42_1
0028885,황금질주,20100203,암,0021999,포리스트캠프,0021709,플라이투파라다이,6251228,FLYING CONTINENTAL,API42_1
0028852,엑톤퀸,20100418,암,0024050,엑톤파크,0013858,마이초이스,6200427,ALLEGED,API42_1
0028334,특급키,20100315,암,0020257,비카,0006493,웅비용마,6200372,ALIBHAI,API42_1
3013908,별중별,20100607,암,3007259,신비한꿈,3100934,한라제,-,-,API42_1
0028635,윈드레토,20100423,암,0020257,비카,0006884,공로자,0004760,미스터아도라블,API42_1
0028724,아슬란,20100417,암,0024050,엑톤파크,0020493,타임리스벨,6253447,GILDED TIME,API42_1
0028837,일기가성,20100507,거,0020256,메니피,0018680,프레시스트라이크,6307010,SMART STRIKE,API42_1
3013996,미래사,20100411,암,3101043,제주오름,3100809,사라여왕,-,-,API42_1
1013867,신의눈빛,20100614,암,-,-,-,-,-,-,API42_1
0031207,경남불패,20101029,거,6552082,NO EXCUSE NEEDED,6968894,PEGGYLEE,6240815,DANASINGA,API42_1
0031199,계림제왕,20101027,수,0030884,스트롬버그칼슨,6968888,RELIQUARY,6260226,OCTAGONAL,API42_1
0028787,알파플러스,20100505,거,0018733,비와신세이키,0012812,트래블린튠,6252424,HOUSTON,API42_1
0028298,메가톤,20100427,거,6313612,KITTEN'S JOY,0025699,네이티브벨,6310103,FORESTRY,API42_1
0028595,파수꾼,20100428,암,0015444,선데이웰,0004781,마돈나,6201208,AVON'S LORD,API42_1
1014019,탐라명가,20100627,수,-,-,-,-,-,-,API42_1
0031051,홀리워크,20100516,암,0031302,채플로열,6877085,CALESITA,6309966,ARTAX,API42_1
0027913,찬란한우승,20100404,거,0021998,피코센트럴,0023953,베니,6310156,JAMBALAYA JAZZ,API42_1
0032720,페르시아왕자,20110301,수,6313602,GHOSTZAPPER,6822194,DYNAMITE DANCER,6256625,LITE THE FUSE,API42_1
0030780,라온모리스,20110123,수,0018776,양키빅터,0020277,선더바이나이트,6240160,THUNDER GULCH,API42_1
1014078,신궁사수,20100927,암,-,-,-,-,-,-,API42_1
0028542,판타스틱파크,20100519,암,0024050,엑톤파크,0015240,팬태스틱블룸,6306576,IMPERIAL BALLET,API42_1
0030141,영광의챔피언,20110405,거,0020256,메니피,0014669,만왕,0007464,로드오브워,API42_1
0030296,셈퍼파이,20110507,거,6252720,FUSAICHI PEGASUS,0029019,트레스퍼서,6305987,CHEROKEE RUN,API42_1
0030641,올웨이즈위닝,20110330,수,0020257,비카,0015937,창영축제,0006892,디디미,API42_1
0032735,미즈셀틱시니어,20110328,암,0040086,위드디스팅션,6382449,LEGENDARY,6240949,HONOR GRADES,API42_1
