age,ageCond,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNameEn,hrNo,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNameEn,jkNo,meet,name,ord,owName,owNameEn,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sexCond,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNameEn,trNo,track,weather,wgBudam,wgHr,winOdds
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,8,6,울트라선더,ULTRA THUNDER,0054781,66,0,0,0,0,0,0,0,김옥성,Kim Ok Sung,080100,서울,미국,8,조건진,Cho Geon Jin,110017,6.8,R1~65,혼3등급,51,20260823,일요일,1800,일반,9,118.7,104.5,78.2,15.3,21.4,34.4,70.3,85.4,거,성별오픈,8,7,9,9,9,8,7,서인석,Seo In Seok,070165,다습 (13%),맑음,52.5,500(-7),50.2
8,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,5,7,케이엔라이트,K N LIGHT,0043403,66,0,0,0,0,0,0,0,조상범,Jo Sang Beom,080533,서울,한국,9,강승호,Kang Seung Ho,214773,6.3,R1~65,혼3등급,59,20260823,일요일,1800,일반,9,120,105.3,78.3,14.9,20.9,33.8,70.3,85.5,거,성별오픈,9,8,5,6,7,7,9,박지헌,Park Jee Heon,070264,다습 (13%),맑음,54.5,496(-3),27
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,41250000,16500000,10500000,3750000,3000000,1,-,엠케이리,MK LEE,1411893,66,0,0,0,0,0,0,0,김효정,Kim Hyo Jung,080578,서울,한국,95,,,,0,R1~65,혼3등급,58,20260823,일요일,1800,일반,9,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,,,,다습 (13%),맑음,54,(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,2,-,라온사일런스,RAON SILENCE,0051560,66,0,0,0,0,0,0,0,조재로,Jo Jae Ro,080550,서울,한국,1,손천수,Son Chun Soo,106025,1.2,R1~80,2등급,68,20260823,일요일,1200,일반,10,71.3,58,34.6,13.2,0,0,23.7,40.3,암,성별오픈,1,1,2,0,0,1,1,이강서,Lee Kangseo,070304,다습 (13%),맑음,52.5,476(-7),2.2
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,8,4,드론킬러,DRONE KILLER,0050162,66,0,0,0,0,0,0,0,코지,Kazuya Asano,080617,서울,한국,2,이관형,Lee Kwan Hyeong,105163,2.1,R1~80,2등급,77,20260823,일요일,1200,일반,10,72,59.3,35.9,13.7,0,0,24.9,41.7,거,성별오픈,6,7,8,0,0,8,7,박재우,Park Jae Woo,070164,다습 (13%),맑음,57,507(-1),7.3
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,11,½,스팔타,SPALTA,0047422,66,0,0,0,0,0,0,0,김효정,Kim Hyo Jung,080578,서울,한국,3,김세권,Kim Se Gwon,111004,2.4,R1~80,2등급,74,20260823,일요일,1200,일반,10,72.1,58.6,34.9,13.2,0,0,23.9,40.7,거,성별오픈,2,4,4,0,0,3,3,박재우,Park Jae Woo,070164,다습 (13%),맑음,55.5,490(+4),6.8
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,7,3,강남불청객,GANGNAMBULCHUNGGAK,0046672,66,0,0,0,0,0,0,0,임기원,Lim Gi Won,080487,서울,한국,4,(주)나스카,Nasca,110034,4.7,R1~80,2등급,74,20260823,일요일,1200,일반,10,72.6,58.9,35.4,13.4,0,0,24.4,41.2,수,성별오픈,4,5,5,0,0,5,5,송문길,Song Moon Gil,070179,다습 (13%),맑음,55.5,488(-5),15.9
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,1,2,정상에이스,JEONGSANG ACE,0053937,66,0,0,0,0,0,0,0,김정준,Kim Jeong Jun,080473,서울,미국,5,정동진,Jung Dong Jin,010298,2.7,R1~80,2등급,70,20260823,일요일,1200,일반,10,73,59.7,35.6,13.6,0,0,24.7,41.4,수,성별오픈,7,6,7,0,0,6,6,강환민,Kang Hwan Min,070175,다습 (13%),맑음,53.5,485(-3),13.1
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,5,¾,엑설런트탄,EXCELLENT TAN,1412210,66,0,0,0,0,0,0,0,루이스,Luis Felipe Quiroz Martinez,080624,서울,한국,6,박준배,Park Jun Bae,106148,1.9,R1~80,2등급,70,20260823,일요일,1200,일반,10,73.1,59.8,36.3,14.1,0,0,25.2,42.1,거,성별오픈,8,8,10,0,0,9,8,김동균,Kim Dong Kyun,070170,다습 (13%),맑음,53.5,496(+4),8.1
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,10,1¾,뉴돌콩,NEW DOLKONG,0054036,66,0,0,0,0,0,0,0,유승완,Yoo Seung Wan,080417,서울,미국,7,이태인,Lee Tae In,010316,7.6,R1~80,2등급,74,20260823,일요일,1200,일반,10,73.4,60.4,36.5,14,0,0,25.2,42.5,수,성별오픈,9,10,9,0,0,10,10,서인석,Seo In Seok,070165,다습 (13%),맑음,55.5,529(+2),40.4
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,9,¾,스타트렉,STAR TREK,0046674,66,0,0,0,0,0,0,0,빅투아르,Johan Victoire,080582,서울,한국,8,(주)나스카,Nasca,110034,2.7,R1~80,2등급,66,20260823,일요일,1200,일반,10,73.6,58.8,34.7,13.1,0,0,23.8,40.3,거,성별오픈,3,2,1,0,0,2,2,조현수,Cho Hyun Soo,070199,다습 (13%),맑음,52.5,517(+9),7.5
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,6,코,마이티조이,MIGHTY JOY,0054730,66,0,0,0,0,0,0,0,김태희,Kim Tae Hui,080603,서울,미국,9,조제형,Cho Jae Hyang,122031,6.7,R1~80,2등급,67,20260823,일요일,1200,일반,10,73.6,59.2,34.9,13.2,0,0,24.1,40.8,수,성별오픈,5,3,3,0,0,4,4,서홍수,Seo Hong Soo,070160,다습 (13%),맑음,52,488(+26),25.1
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,3,¾,몬탁챗,MONTAUK CHAT,0054009,66,0,0,0,0,0,0,0,오수철,O Su Cheol,080608,서울,미국,10,조금제,Cho Geum Je,109017,8.4,R1~80,2등급,70,20260823,일요일,1200,일반,10,73.7,60.6,36.9,14.2,0,0,25.7,42.8,수,성별오픈,10,11,11,0,0,11,11,임채덕,Lim Chae Deok,070198,다습 (13%),맑음,53.5,482(-2),53.3
7,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,49500000,19800000,12600000,4500000,3600000,4,11,대사리,DAESARI,0044821,66,0,0,0,0,0,0,0,권중석,Kwon Jung Seok,080618,서울,한국,11,노만영,Noh Man Yeong,113025,8.8,R1~80,2등급,80,20260823,일요일,1200,일반,10,75.6,61.1,36.4,13.5,0,0,24.9,42.4,거,성별오픈,11,9,6,0,0,7,9,강환민,Kang Hwan Min,070175,다습 (13%),맑음,56.5,508(-11),34.5
