age,ageCond,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNameEn,hrNo,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNameEn,jkNo,meet,name,ord,owName,owNameEn,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sexCond,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNameEn,trNo,track,weather,wgBudam,wgHr,winOdds
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,보령의신용,BORYEONGUI SINYONG,0053154,65,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,최원길,Choi Won Gil,104077,0,R1~35,국5등급,35,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,55,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,플렉스칸,FLEX KHAN,0052899,65,0,0,0,0,0,0,0,최은경,Choi Eun Gyeong,080566,부산경남,한국,0,송문관,Song Mun Kwan,105022,0,R1~35,국5등급,28,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,민장기,Min Jang Gi,070136, (0%),-,53.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,닥터에이스,DOCTOR ACE,0053841,65,0,0,0,0,0,0,0,서강주,Seo Gang Ju,080605,부산경남,한국,0,권혁희,Kwon Hyeok Hui,117002,0,R1~35,국5등급,25,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,남해매직,NAMHAE MAGIC,0051666,65,0,0,0,0,0,0,0,진겸,Jin Kyum,080551,부산경남,한국,0,김갑수,Kim Gab Soo,104146,0,R1~35,국5등급,29,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,앨리스마린,ALICE MARINE,0047545,65,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,이경희,Lee Gyeong Hui,112286,0,R1~35,국5등급,31,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,53,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,월드트리,WORLD TREE,0054866,65,0,0,0,0,0,0,0,이동하,Lee Dong Ha,080562,부산경남,한국,0,김지열,Kim Ji Yeol,113127,0,R1~35,국5등급,30,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,손병철,Son Byeongchul,070302, (0%),-,54.5,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,하늘불패,HANEUL BULPAE,0046391,65,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,허도행,Heo Do Haeng,104127,0,R1~35,국5등급,35,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,박재호,Park Jae Ho,070226, (0%),-,57,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,투투플라잉,TWOTWO FLYING,0045997,65,0,0,0,0,0,0,0,신형철,Shin Hyoung Chul,080122,부산경남,한국,0,차청일,Cha Cheong Il,201751,0,R1~35,국5등급,31,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,53,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,달빛위에,DALBITWIE,0050744,65,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,페가수스,Pegasus,065127,0,R1~35,국5등급,26,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,토마스,Thomas Gillespie,070194, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,퀸더골드,QUEEN THE GOLD,0051626,65,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,조창환,Cho Chang Hwan,112288,0,R1~35,국5등급,24,20260828,금요일,1400,일반,3,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,52.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,가온보스,GAON BOSS,0053814,65,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,미국,0,강호남,Kang Ho Nam,119001,0,R1~35,국5등급,30,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,민장기,Min Jang Gi,070136, (0%),-,54.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,태평플렉스,TAEPYEONG FLEX,0053973,65,0,0,0,0,0,0,0,신윤섭,Shin Yun Seob,080606,부산경남,한국,0,에스지이건설,S G E co,121013,0,R1~35,국5등급,25,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,하무선,Ha Mu Seon,070143, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,무쌍의반석,MUSSANGUI BANSEOK,0054672,65,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,미국,0,임병효,Lim Byung Hyo,104134,0,R1~35,국5등급,34,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,56.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,피노파워,PINOT POWER,1411561,65,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,강봉한,Kang Bong Han,113119,0,R1~35,국5등급,25,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,최강해피,CHOEGANG HAPPY,0052902,65,0,0,0,0,0,0,0,조인권,Jo In Kwon,080438,부산경남,한국,0,전종섭,Jeon Chong Sup,105008,0,R1~35,국5등급,26,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,하늘폭풍,HANEUL POKPUNG,0051028,65,0,0,0,0,0,0,0,다나카,TANAKA MASAKAZU,080516,부산경남,한국,0,허도행,Heo Do Haeng,104127,0,R1~35,국5등급,35,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,57,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,배다리보석,BAEDARI BOSEOK,0051682,65,0,0,0,0,0,0,0,신형철,Shin Hyoung Chul,080122,부산경남,한국,0,송한우,Song Han Woo,110050,0,R1~35,국5등급,23,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,성실시대,SEONGSIL SIDAE,0052068,65,0,0,0,0,0,0,0,김성현,Kim Seong Hyun,080612,부산경남,한국,0,이동훈,Lee Dong Hun,104112,0,R1~35,국5등급,24,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,방동석,Bang Dong Suk,070142, (0%),-,51,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,뉴리더,NEW LEADER,0047173,65,0,0,0,0,0,0,0,최시대,Choi Sidae,080423,부산경남,한국,0,임석수,Lim Seok Soo,112047,0,R1~35,국5등급,24,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,손병직,Son Byoung Jig,070246, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,빅토리스토리,VICTORY STORY,0054760,65,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,혼디,Hon Di,121054,0,R1~35,국5등급,24,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,구현완,Koo Hyunwan,070301, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,빅스타,BIG STAR,0053868,65,0,0,0,0,0,0,0,서강주,Seo Gang Ju,080605,부산경남,한국,0,이성영,Lee Sung Young,106079,0,R1~35,국5등급,29,20260828,금요일,1300,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,52.5,0(),0
5,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,하늘평정,HANEULPYEONGJEONG,0046763,65,0,0,0,0,0,0,0,김어수,Kim Eu Soo,080403,부산경남,한국,0,허도행,Heo Do Haeng,104127,0,R1~35,국5등급,23,20260828,금요일,1300,일반,5,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,박재호,Park Jae Ho,070226, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,모어퀴클리,MORE QUICKLY,0053210,65,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,한국,0,양일추,Yang Il Chu,215356,0,R1~35,국5등급,25,20260828,금요일,1300,일반,5,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,손병직,Son Byoung Jig,070246, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,용비스카이,YONGBI SKY,0053772,65,0,0,0,0,0,0,0,김성현,Kim Seong Hyun,080612,부산경남,한국,0,정성진,Jung Sung Jin,122013,0,R1~35,국5등급,29,20260828,금요일,1300,일반,5,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,53,0(),0
6,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,태양으뜸,TAEYANG EUTTEUM,0045836,65,0,0,0,0,0,0,0,신윤섭,Shin Yun Seob,080606,부산경남,한국,0,이동훈,Lee Dong Hun,104112,0,R1~35,국5등급,30,20260828,금요일,1300,일반,5,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,52.5,0(),0
